frame_idx,ground_truth,action_score_propagated,is_retained_tier
4441,1,0.7551673650741577,0
4442,1,0.7551673650741577,0
4443,1,0.7551673650741577,0
4444,1,0.7551673650741577,0
4445,1,0.7551673650741577,0
4446,1,0.7551673650741577,0
4447,1,0.7551673650741577,0
4448,1,0.7551673650741577,0
4449,1,0.7551673650741577,0
4450,1,0.7551673650741577,0
4451,1,0.7551673650741577,0
4452,1,0.7551673650741577,0
4453,1,0.7551673650741577,0
4454,1,0.7551673650741577,0
4455,1,0.7551673650741577,0
4456,1,0.7551673650741577,0
4457,1,0.7551673650741577,0
4458,1,0.7551673650741577,0
4459,1,0.7551673650741577,0
4460,1,0.7551673650741577,0
4461,1,0.7551673650741577,0
4462,1,0.7551673650741577,0
4463,1,0.7551673650741577,0
4464,1,0.7551673650741577,0
4465,1,0.7551673650741577,0
4466,1,0.7551673650741577,0
4467,1,0.7551673650741577,0
4468,1,0.7551673650741577,0
4469,1,0.7551673650741577,0
4470,1,0.6710618138313293,1
4471,1,0.6710618138313293,0
4472,1,0.6710618138313293,0
4473,1,0.6710618138313293,0
4474,1,0.6710618138313293,0
4475,1,0.6710618138313293,0
4476,1,0.6626810431480408,1
4477,1,0.6626810431480408,0
4478,1,0.6626810431480408,0
4479,1,0.6626810431480408,0
4480,1,0.6626810431480408,0
4481,1,0.6626810431480408,0
4482,1,0.6626810431480408,0
4483,1,0.6626810431480408,0
4484,1,0.6626810431480408,0
4485,1,0.6626810431480408,0
4486,1,0.6626810431480408,0
4487,1,0.6626810431480408,0
4488,1,0.7274638414382935,1
4489,1,0.7274638414382935,0
4490,1,0.7274638414382935,0
4491,1,0.7274638414382935,0
4492,1,0.7274638414382935,0
4493,1,0.7274638414382935,0
4494,1,0.619544506072998,1
4495,1,0.619544506072998,0
4496,1,0.619544506072998,0
4497,1,0.619544506072998,0
4498,1,0.619544506072998,0
4499,1,0.619544506072998,0
4500,1,0.720902144908905,1
4501,1,0.720902144908905,0
4502,1,0.720902144908905,0
4503,1,0.720902144908905,0
4504,1,0.720902144908905,0
4505,1,0.720902144908905,0
4506,1,0.720902144908905,0
4507,1,0.720902144908905,0
4508,1,0.720902144908905,0
4509,1,0.720902144908905,0
4510,1,0.720902144908905,0
4511,1,0.720902144908905,0
4512,1,0.6330323815345764,1
4513,1,0.6330323815345764,0
4514,1,0.6330323815345764,0
4515,1,0.6330323815345764,0
4516,1,0.6330323815345764,0
4517,1,0.6330323815345764,0
4518,1,0.6509606242179871,1
4519,1,0.6509606242179871,0
4520,1,0.6509606242179871,0
4521,1,0.6509606242179871,0
4522,1,0.6509606242179871,0
4523,1,0.6509606242179871,0
4524,1,0.6509606242179871,0
4525,1,0.6509606242179871,0
4526,1,0.6509606242179871,0
4527,1,0.6509606242179871,0
4528,1,0.6509606242179871,0
4529,1,0.6509606242179871,0
4530,1,0.6509606242179871,0
4531,1,0.6509606242179871,0
4532,1,0.6509606242179871,0
4533,1,0.6509606242179871,0
4534,1,0.6509606242179871,0
4535,1,0.6509606242179871,0
4536,1,0.7039686441421509,1
4537,1,0.7039686441421509,0
4538,1,0.7039686441421509,0
4539,1,0.7039686441421509,0
4540,1,0.7039686441421509,0
4541,1,0.7039686441421509,0
4542,1,0.7039686441421509,0
4543,1,0.7039686441421509,0
4544,1,0.7039686441421509,0
4545,1,0.7039686441421509,0
4546,1,0.7039686441421509,0
4547,1,0.7039686441421509,0
4548,1,0.7039686441421509,0
4549,1,0.7607187032699585,1
4550,1,0.7607187032699585,0
4551,1,0.7607187032699585,0
4552,1,0.7607187032699585,0
4553,1,0.7607187032699585,0
4554,1,0.7607187032699585,0
4555,1,0.7607187032699585,0
4556,1,0.7607187032699585,0
4557,1,0.7607187032699585,0
4558,1,0.7607187032699585,0
4559,1,0.7607187032699585,0
4560,1,0.8359007239341736,1
4561,1,0.8359007239341736,0
4562,1,0.6996617317199707,1
4563,1,0.6996617317199707,0
4564,1,0.6996617317199707,0
4565,1,0.6996617317199707,0
4566,1,0.6996617317199707,0
4567,1,0.6996617317199707,0
4568,1,0.6996617317199707,0
4569,1,0.6996617317199707,0
4570,1,0.6996617317199707,0
4571,1,0.6996617317199707,0
4572,1,0.6996617317199707,0
4573,1,0.6996617317199707,0
4574,1,0.6453255414962769,1
4575,1,0.7651567459106445,1
4576,1,0.7651567459106445,0
4577,1,0.7651567459106445,0
4578,1,0.7651567459106445,0
4579,1,0.7651567459106445,0
4580,1,0.7651567459106445,0
4581,1,0.8776315450668335,1
4582,1,0.8776315450668335,0
4583,1,0.8776315450668335,0
4584,1,0.8776315450668335,0
4585,1,0.8776315450668335,0
4586,1,0.8776315450668335,0
4587,1,0.8776315450668335,0
4588,1,0.8776315450668335,0
4589,1,0.8776315450668335,0
4590,1,0.5606565475463867,1
4591,1,0.5606565475463867,0
4592,1,0.5606565475463867,0
4593,1,0.5606565475463867,0
4594,1,0.5606565475463867,0
4595,1,0.5606565475463867,0
4596,1,0.6534198522567749,1
4597,1,0.6534198522567749,0
4598,1,0.6534198522567749,0
4599,1,0.6534198522567749,0
4600,1,0.6534198522567749,0
4601,1,0.6534198522567749,0
4602,1,0.6534198522567749,0
4603,1,0.6534198522567749,0
4604,1,0.6534198522567749,0
4605,1,0.6050354838371277,1
4606,1,0.6050354838371277,0
4607,1,0.6050354838371277,0
4608,1,0.6050354838371277,0
4609,1,0.6050354838371277,0
4610,1,0.6050354838371277,0
4611,1,0.6050354838371277,0
4612,1,0.6050354838371277,0
4613,1,0.6050354838371277,0
4614,1,0.6050354838371277,0
4615,1,0.6050354838371277,0
4616,1,0.6050354838371277,0
4617,1,0.6050354838371277,0
4618,1,0.6050354838371277,0
4619,1,0.6050354838371277,0
4620,1,0.6928520202636719,1
4621,1,0.6928520202636719,0
4622,1,0.6928520202636719,0
4623,1,0.6928520202636719,0
4624,1,0.6928520202636719,0
4625,1,0.6928520202636719,0
4626,1,0.6928520202636719,0
4627,1,0.6928520202636719,0
4628,1,0.6928520202636719,0
4629,1,0.6928520202636719,0
4630,1,0.6928520202636719,0
4631,1,0.6928520202636719,0
4632,1,0.6928520202636719,0
4633,1,0.6928520202636719,0
4634,1,0.6928520202636719,0
4635,1,0.6928520202636719,0
4636,1,0.6928520202636719,0
4637,1,0.6147942543029785,1
4638,1,0.6147942543029785,0
4639,1,0.8115594983100891,1
4640,1,0.8115594983100891,0
4641,1,0.8115594983100891,0
4642,1,0.8115594983100891,0
4643,1,0.8115594983100891,0
4644,1,0.841021716594696,1
4645,1,0.841021716594696,0
4646,1,0.841021716594696,0
4647,1,0.841021716594696,0
4648,1,0.841021716594696,0
4649,1,0.841021716594696,0
4650,1,0.5856489539146423,1
4651,1,0.5856489539146423,0
4652,1,0.5856489539146423,0
4653,1,0.5856489539146423,0
4654,1,0.5856489539146423,0
4655,1,0.5856489539146423,0
4656,1,0.5856489539146423,0
4657,1,0.5856489539146423,0
4658,1,0.5856489539146423,0
4659,1,0.5856489539146423,0
4660,1,0.5856489539146423,0
4661,1,0.5856489539146423,0
4662,1,0.5856489539146423,0
4663,1,0.5856489539146423,0
4664,1,0.5856489539146423,0
4665,1,0.7694797515869141,1
4666,1,0.7694797515869141,0
4667,1,0.7694797515869141,0
4668,1,0.7694797515869141,0
4669,1,0.7694797515869141,0
4670,1,0.7694797515869141,0
4671,1,0.7694797515869141,0
4672,1,0.7694797515869141,0
4673,1,0.7694797515869141,0
4674,1,0.7694797515869141,0
4675,1,0.7694797515869141,0
4676,1,0.7694797515869141,0
4677,1,0.7694797515869141,0
4678,1,0.7694797515869141,0
4679,1,0.7694797515869141,0
4680,1,0.8609735369682312,1
4681,1,0.8609735369682312,0
4682,1,0.8609735369682312,0
4683,1,0.8609735369682312,0
4684,1,0.8609735369682312,0
4685,1,0.8609735369682312,0
4686,1,0.8609735369682312,0
4687,1,0.5842627286911011,1
4688,1,0.5842627286911011,0
4689,1,0.5842627286911011,0
4690,1,0.5842627286911011,0
4691,1,0.5842627286911011,0
4692,1,0.5842627286911011,0
4693,1,0.5842627286911011,0
4694,1,0.5842627286911011,0
4695,1,0.5842627286911011,0
4696,1,0.5842627286911011,0
4697,1,0.5842627286911011,0
4698,1,0.5842627286911011,0
4699,1,0.5842627286911011,0
4700,1,0.59499192237854,1
4701,1,0.59499192237854,0
4702,1,0.6364490985870361,1
4703,1,0.6364490985870361,0
4704,1,0.6364490985870361,0
4705,1,0.5928348302841187,1
4706,1,0.6488339304924011,1
4707,1,0.6488339304924011,0
4708,1,0.6488339304924011,0
4709,1,0.6488339304924011,0
4710,1,0.7058742046356201,1
4711,1,0.7058742046356201,0
4712,1,0.7058742046356201,0
4713,1,0.7058742046356201,0
4714,1,0.7058742046356201,0
4715,1,0.7058742046356201,0
4716,1,0.7058742046356201,0
4717,1,0.7058742046356201,0
4718,1,0.7058742046356201,0
4719,1,0.7058742046356201,0
4720,1,0.7058742046356201,0
4721,1,0.7058742046356201,0
4722,1,0.7058742046356201,0
4723,1,0.7058742046356201,0
4724,1,0.7058742046356201,0
4725,1,0.7058742046356201,0
4726,1,0.7058742046356201,0
4727,1,0.7058742046356201,0
4728,1,0.6216221451759338,1
4729,1,0.6216221451759338,0
4730,1,0.6216221451759338,0
4731,1,0.6216221451759338,0
4732,1,0.6216221451759338,0
4733,1,0.5969998836517334,1
4734,1,0.5969998836517334,0
4735,1,0.5969998836517334,0
4736,1,0.5969998836517334,0
4737,1,0.5969998836517334,0
4738,1,0.5937076807022095,1
4739,1,0.5937076807022095,0
4740,1,0.699424147605896,1
4741,1,0.699424147605896,0
4742,1,0.699424147605896,0
4743,1,0.699424147605896,0
4744,1,0.699424147605896,0
4745,1,0.699424147605896,0
4746,1,0.699424147605896,0
4747,1,0.699424147605896,0
4748,1,0.699424147605896,0
4749,1,0.699424147605896,0
4750,1,0.699424147605896,0
4751,1,0.699424147605896,0
4752,1,0.699424147605896,0
4753,1,0.699424147605896,0
4754,1,0.699424147605896,0
4755,1,0.699424147605896,0
4756,1,0.699424147605896,0
4757,1,0.699424147605896,0
4758,1,0.6334731578826904,1
4759,1,0.6334731578826904,0
4760,1,0.6591022610664368,1
4761,1,0.6591022610664368,0
4762,1,0.6591022610664368,0
4763,1,0.6591022610664368,0
4764,1,0.6591022610664368,0
4765,1,0.6591022610664368,0
4766,1,0.6591022610664368,0
4767,1,0.6591022610664368,0
4768,1,0.6591022610664368,0
4769,1,0.6591022610664368,0
4770,1,0.6591022610664368,0
4771,1,0.6591022610664368,0
4772,1,0.6591022610664368,0
4773,1,0.6591022610664368,0
4774,1,0.6591022610664368,0
4775,1,0.6591022610664368,0
4776,1,0.6591022610664368,0
4777,1,0.6591022610664368,0
4778,1,0.6591022610664368,0
4779,1,0.6591022610664368,0
4780,1,0.6591022610664368,0
4781,1,0.6591022610664368,0
4782,1,0.6591022610664368,0
4783,1,0.6591022610664368,0
4784,1,0.6591022610664368,0
4785,1,0.6591022610664368,0
4786,1,0.6591022610664368,0
4787,1,0.6591022610664368,0
4788,1,0.6591022610664368,0
4789,1,0.6591022610664368,0
4790,1,0.6591022610664368,0
4791,1,0.6591022610664368,0
4792,1,0.6591022610664368,0
4793,1,0.6591022610664368,0
4794,1,0.6591022610664368,0
4795,1,0.6591022610664368,0
4796,1,0.6591022610664368,0
4797,1,0.6591022610664368,0
4798,1,0.6591022610664368,0
4799,1,0.6591022610664368,0
4800,1,0.6877197623252869,1
4801,1,0.6877197623252869,0
4802,1,0.6877197623252869,0
4803,1,0.6877197623252869,0
4804,1,0.6877197623252869,0
4805,1,0.6877197623252869,0
4806,1,0.6877197623252869,0
4807,1,0.6877197623252869,0
4808,1,0.6877197623252869,0
4809,1,0.6877197623252869,0
4810,1,0.6877197623252869,0
4811,1,0.6877197623252869,0
4812,1,0.6877197623252869,0
4813,1,0.6877197623252869,0
4814,1,0.6877197623252869,0
4815,1,0.6877197623252869,0
4816,1,0.6877197623252869,0
4817,1,0.6877197623252869,0
4818,1,0.6877197623252869,0
4819,1,0.6877197623252869,0
4820,1,0.7247500419616699,1
4821,1,0.7247500419616699,0
4822,1,0.7247500419616699,0
4823,1,0.7247500419616699,0
4824,1,0.7247500419616699,0
4825,1,0.7247500419616699,0
4826,1,0.7247500419616699,0
4827,1,0.7247500419616699,0
4828,1,0.7247500419616699,0
4829,1,0.7247500419616699,0
4830,1,0.569444477558136,1
4831,1,0.8892666101455688,1
4832,1,0.8892666101455688,0
4833,1,0.8892666101455688,0
4834,1,0.8892666101455688,0
4835,1,0.8892666101455688,0
4836,1,0.8892666101455688,0
4837,1,0.8892666101455688,0
4838,1,0.8892666101455688,0
4839,1,0.8892666101455688,0
4840,1,0.8892666101455688,0
4841,1,0.5363458395004272,1
4842,1,0.5363458395004272,0
4843,1,0.5363458395004272,0
4844,1,0.5363458395004272,0
4845,1,0.5363458395004272,0
4846,1,0.5363458395004272,0
4847,1,0.5363458395004272,0
4848,1,0.5407968759536743,1
4849,1,0.5407968759536743,0
4850,1,0.5407968759536743,0
4851,1,0.5407968759536743,0
4852,1,0.47168198227882385,1
4853,1,0.47168198227882385,0
4854,1,0.47168198227882385,0
4855,1,0.47168198227882385,0
4856,1,0.47168198227882385,0
4857,1,0.47168198227882385,0
4858,1,0.47168198227882385,0
4859,1,0.47168198227882385,0
4860,1,0.6038135886192322,1
4861,1,0.6038135886192322,0
4862,1,0.6038135886192322,0
4863,1,0.6038135886192322,0
4864,1,0.6038135886192322,0
4865,1,0.6038135886192322,0
4866,1,0.6038135886192322,0
4867,1,0.6038135886192322,0
4868,1,0.6038135886192322,0
4869,1,0.497433066368103,1
4870,1,0.497433066368103,0
4871,1,0.497433066368103,0
4872,1,0.6204742789268494,1
4873,1,0.6204742789268494,0
4874,1,0.6204742789268494,0
4875,1,0.6204742789268494,0
4876,1,0.6204742789268494,0
4877,1,0.6204742789268494,0
4878,1,0.4802447557449341,1
4879,1,0.4802447557449341,0
4880,1,0.5836138725280762,1
4881,1,0.5836138725280762,0
4882,1,0.5836138725280762,0
4883,1,0.5836138725280762,0
4884,1,0.6521267890930176,1
4885,1,0.6521267890930176,0
4886,1,0.6521267890930176,0
4887,1,0.6521267890930176,0
4888,1,0.6521267890930176,0
4889,1,0.6521267890930176,0
4890,1,0.5648618340492249,1
4891,1,0.5648618340492249,0
4892,1,0.5648618340492249,0
4893,1,0.5648618340492249,0
4894,1,0.5648618340492249,0
4895,1,0.5648618340492249,0
4896,1,0.5648618340492249,0
4897,1,0.5648618340492249,0
4898,1,0.5648618340492249,0
4899,1,0.5648618340492249,0
4900,1,0.5648618340492249,0
4901,1,0.5648618340492249,0
4902,1,0.5648618340492249,0
4903,1,0.5648618340492249,0
4904,1,0.5648618340492249,0
4905,1,0.5648618340492249,0
4906,1,0.5648618340492249,0
4907,1,0.5648618340492249,0
4908,1,0.5648618340492249,0
4909,1,0.5648618340492249,0
4910,1,0.5648618340492249,0
4911,1,0.5648618340492249,0
4912,1,0.4881572723388672,1
4913,1,0.4881572723388672,0
4914,1,0.4881572723388672,0
4915,1,0.4881572723388672,0
4916,1,0.4881572723388672,0
4917,1,0.4881572723388672,0
4918,1,0.4881572723388672,0
4919,1,0.4881572723388672,0
4920,1,0.5930183529853821,1
4921,1,0.5930183529853821,0
4922,1,0.5930183529853821,0
4923,1,0.5930183529853821,0
4924,1,0.5930183529853821,0
4925,1,0.5930183529853821,0
4926,1,0.5930183529853821,0
4927,1,0.5930183529853821,0
4928,1,0.5604017972946167,1
4929,1,0.5604017972946167,0
4930,1,0.5604017972946167,0
4931,1,0.5604017972946167,0
4932,1,0.5604017972946167,0
4933,1,0.5604017972946167,0
4934,1,0.5270766019821167,1
4935,1,0.5270766019821167,0
4936,1,0.5270766019821167,0
4937,1,0.5270766019821167,0
4938,1,0.5270766019821167,0
4939,1,0.5270766019821167,0
4940,1,0.589506983757019,1
4941,1,0.589506983757019,0
4942,1,0.589506983757019,0
4943,1,0.589506983757019,0
4944,1,0.4929722249507904,1
4945,1,0.4929722249507904,0
4946,1,0.4929722249507904,0
4947,1,0.4929722249507904,0
4948,1,0.4929722249507904,0
4949,1,0.4929722249507904,0
4950,1,0.6267708539962769,1
4951,1,0.6267708539962769,0
4952,1,0.6267708539962769,0
4953,1,0.6267708539962769,0
4954,1,0.6267708539962769,0
4955,1,0.6267708539962769,0
4956,1,0.5011346936225891,1
4957,1,0.5011346936225891,0
4958,1,0.5011346936225891,0
4959,1,0.5011346936225891,0
4960,1,0.5011346936225891,0
4961,1,0.5011346936225891,0
4962,1,0.5011346936225891,0
4963,1,0.5011346936225891,0
4964,1,0.5011346936225891,0
4965,1,0.5011346936225891,0
4966,1,0.5011346936225891,0
4967,1,0.5011346936225891,0
4968,1,0.5011346936225891,0
4969,1,0.5011346936225891,0
4970,1,0.5011346936225891,0
4971,1,0.5011346936225891,0
4972,1,0.5011346936225891,0
4973,1,0.5011346936225891,0
4974,1,0.5011346936225891,0
4975,1,0.5011346936225891,0
4976,1,0.5011346936225891,0
4977,1,0.5011346936225891,0
4978,1,0.5011346936225891,0
4979,1,0.5011346936225891,0
4980,1,0.6205117106437683,1
4981,1,0.6205117106437683,0
4982,1,0.6205117106437683,0
4983,1,0.6205117106437683,0
4984,1,0.6205117106437683,0
4985,1,0.6205117106437683,0
4986,1,0.6205117106437683,0
4987,1,0.6205117106437683,0
4988,1,0.6205117106437683,0
4989,1,0.6205117106437683,0
4990,1,0.6205117106437683,0
4991,1,0.6205117106437683,0
4992,1,0.6205117106437683,0
4993,1,0.6205117106437683,0
4994,1,0.6205117106437683,0
4995,1,0.6205117106437683,0
4996,1,0.6205117106437683,0
4997,1,0.6205117106437683,0
4998,1,0.6205117106437683,0
4999,1,0.6205117106437683,0
5000,1,0.5200641751289368,1
5001,1,0.5200641751289368,0
5002,1,0.5200641751289368,0
5003,1,0.5200641751289368,0
5004,1,0.5200641751289368,0
5005,1,0.5200641751289368,0
5006,1,0.5200641751289368,0
5007,1,0.5200641751289368,0
5008,1,0.5200641751289368,0
5009,1,0.5200641751289368,0
5010,1,0.5872381925582886,1
5011,1,0.5872381925582886,0
5012,1,0.5872381925582886,0
5013,1,0.5872381925582886,0
5014,1,0.5872381925582886,0
5015,1,0.5872381925582886,0
5016,1,0.5872381925582886,0
5017,1,0.5872381925582886,0
5018,1,0.515504002571106,1
5019,1,0.515504002571106,0
5020,1,0.515504002571106,0
5021,1,0.515504002571106,0
5022,1,0.515504002571106,0
5023,1,0.515504002571106,0
5024,1,0.515504002571106,0
5025,1,0.515504002571106,0
5026,1,0.515504002571106,0
5027,1,0.515504002571106,0
5028,1,0.515504002571106,0
5029,1,0.515504002571106,0
5030,1,0.515504002571106,0
5031,1,0.515504002571106,0
5032,1,0.515504002571106,0
5033,1,0.515504002571106,0
5034,1,0.515504002571106,0
5035,1,0.515504002571106,0
5036,1,0.515504002571106,0
5037,1,0.515504002571106,0
5038,1,0.515504002571106,0
5039,1,0.515504002571106,0
5040,1,0.751079261302948,1
5041,1,0.751079261302948,0
5042,1,0.751079261302948,0
5043,1,0.751079261302948,0
5044,1,0.751079261302948,0
5045,1,0.751079261302948,0
5046,1,0.751079261302948,0
5047,1,0.751079261302948,0
5048,1,0.751079261302948,0
5049,1,0.751079261302948,0
5050,1,0.751079261302948,0
5051,1,0.751079261302948,0
5052,1,0.751079261302948,0
5053,1,0.751079261302948,0
5054,1,0.751079261302948,0
5055,1,0.751079261302948,0
5056,1,0.751079261302948,0
5057,1,0.751079261302948,0
5058,1,0.751079261302948,0
5059,1,0.751079261302948,0
5060,1,0.4597087502479553,1
5061,1,0.4597087502479553,0
5062,1,0.4597087502479553,0
5063,1,0.4597087502479553,0
5064,1,0.4597087502479553,0
5065,1,0.4597087502479553,0
5066,1,0.4597087502479553,0
5067,1,0.4597087502479553,0
5068,1,0.4597087502479553,0
5069,1,0.4597087502479553,0
5070,1,0.6052608489990234,1
5071,1,0.6052608489990234,0
5072,1,0.6052608489990234,0
5073,1,0.6052608489990234,0
5074,1,0.6052608489990234,0
5075,1,0.6052608489990234,0
5076,1,0.6052608489990234,0
5077,1,0.6052608489990234,0
5078,1,0.6052608489990234,0
5079,1,0.6052608489990234,0
5080,1,0.6052608489990234,0
5081,1,0.894699215888977,1
5082,1,0.894699215888977,0
5083,1,0.894699215888977,0
5084,1,0.5023089647293091,1
5085,1,0.5023089647293091,0
5086,1,0.5023089647293091,0
5087,1,0.5023089647293091,0
5088,1,0.5023089647293091,0
5089,1,0.5023089647293091,0
5090,1,0.5023089647293091,0
5091,1,0.5023089647293091,0
5092,1,0.5023089647293091,0
5093,1,0.5023089647293091,0
5094,1,0.5023089647293091,0
5095,1,0.5023089647293091,0
5096,1,0.5023089647293091,0
5097,1,0.5023089647293091,0
5098,1,0.5023089647293091,0
5099,1,0.5023089647293091,0
5100,1,0.48409217596054077,1
5101,1,0.48409217596054077,0
5102,1,0.48409217596054077,0
5103,1,0.6351715922355652,1
5104,1,0.6351715922355652,0
5105,1,0.6351715922355652,0
5106,1,0.6351715922355652,0
5107,1,0.6351715922355652,0
5108,1,0.6351715922355652,0
5109,1,0.6351715922355652,0
5110,1,0.6351715922355652,0
5111,1,0.6351715922355652,0
5112,1,0.41116514801979065,1
5113,1,0.41116514801979065,0
5114,1,0.41116514801979065,0
5115,1,0.41116514801979065,0
5116,1,0.41116514801979065,0
5117,1,0.41116514801979065,0
5118,1,0.41116514801979065,0
5119,1,0.41116514801979065,0
5120,1,0.41116514801979065,0
5121,1,0.41116514801979065,0
5122,1,0.38456153869628906,1
5123,1,0.38456153869628906,0
5124,1,0.38456153869628906,0
5125,1,0.38456153869628906,0
5126,1,0.38456153869628906,0
5127,1,0.38456153869628906,0
5128,1,0.38456153869628906,0
5129,1,0.38456153869628906,0
5130,1,0.458540141582489,1
5131,1,0.458540141582489,0
5132,1,0.34668898582458496,1
5133,1,0.34668898582458496,0
5134,1,0.34668898582458496,0
5135,1,0.34668898582458496,0
5136,1,0.34668898582458496,0
5137,1,0.34668898582458496,0
5138,1,0.34668898582458496,0
5139,1,0.34668898582458496,0
5140,1,0.34668898582458496,0
5141,1,0.34668898582458496,0
5142,1,0.34668898582458496,0
5143,1,0.34668898582458496,0
5144,1,0.34668898582458496,0
5145,1,0.34668898582458496,0
5146,1,0.34668898582458496,0
5147,1,0.34668898582458496,0
5148,1,0.4113924503326416,1
5149,1,0.4113924503326416,0
5150,1,0.4113924503326416,0
5151,1,0.34798264503479004,1
5152,1,0.34798264503479004,0
5153,1,0.34798264503479004,0
5154,1,0.34798264503479004,0
5155,1,0.34798264503479004,0
5156,1,0.34798264503479004,0
5157,1,0.34798264503479004,0
5158,1,0.34798264503479004,0
5159,1,0.34798264503479004,0
5160,1,0.5170519351959229,1
5161,1,0.5170519351959229,0
5162,1,0.5170519351959229,0
5163,1,0.5170519351959229,0
5164,1,0.5189759135246277,1
5165,1,0.5189759135246277,0
5166,1,0.5189759135246277,0
5167,1,0.5189759135246277,0
5168,1,0.5189759135246277,0
5169,1,0.5189759135246277,0
5170,1,0.5189759135246277,0
5171,1,0.5189759135246277,0
5172,1,0.5189759135246277,0
5173,1,0.5189759135246277,0
5174,1,0.5189759135246277,0
5175,1,0.5189759135246277,0
5176,1,0.5189759135246277,0
5177,1,0.5189759135246277,0
5178,1,0.3629816174507141,1
5179,1,0.3629816174507141,0
5180,1,0.3629816174507141,0
5181,1,0.3629816174507141,0
5182,1,0.3629816174507141,0
5183,1,0.3629816174507141,0
5184,1,0.42964351177215576,1
5185,1,0.42964351177215576,0
5186,1,0.42964351177215576,0
5187,1,0.42964351177215576,0
5188,1,0.42964351177215576,0
5189,1,0.42964351177215576,0
5190,1,0.5635799169540405,1
5191,1,0.5635799169540405,0
5192,1,0.5635799169540405,0
5193,1,0.5635799169540405,0
5194,1,0.5635799169540405,0
5195,1,0.5635799169540405,0
5196,1,0.5635799169540405,0
5197,1,0.5635799169540405,0
5198,1,0.5635799169540405,0
5199,1,0.5635799169540405,0
5200,1,0.5635799169540405,0
5201,1,0.5635799169540405,0
5202,1,0.5635799169540405,0
5203,1,0.5635799169540405,0
5204,1,0.5635799169540405,0
5205,1,0.5635799169540405,0
5206,1,0.4491247832775116,1
5207,1,0.4491247832775116,0
5208,1,0.4491247832775116,0
5209,1,0.4491247832775116,0
5210,1,0.4491247832775116,0
5211,1,0.4491247832775116,0
5212,1,0.4491247832775116,0
5213,1,0.4491247832775116,0
5214,1,0.4491247832775116,0
5215,1,0.4491247832775116,0
5216,1,0.4491247832775116,0
5217,1,0.4491247832775116,0
5218,1,0.4491247832775116,0
5219,1,0.4491247832775116,0
5220,1,0.5088100433349609,1
5221,1,0.5088100433349609,0
5222,1,0.5088100433349609,0
5223,1,0.49092695116996765,1
5224,1,0.43590936064720154,1
5225,1,0.43590936064720154,0
5226,1,0.43590936064720154,0
5227,1,0.43590936064720154,0
5228,1,0.43590936064720154,0
5229,1,0.43590936064720154,0
5230,1,0.43590936064720154,0
5231,1,0.3967139720916748,1
5232,1,0.3967139720916748,0
5233,1,0.3967139720916748,0
5234,1,0.3967139720916748,0
5235,1,0.3967139720916748,0
5236,1,0.3967139720916748,0
5237,1,0.3967139720916748,0
5238,1,0.3967139720916748,0
5239,1,0.3967139720916748,0
5240,1,0.3967139720916748,0
5241,1,0.3967139720916748,0
5242,1,0.3967139720916748,0
5243,1,0.3967139720916748,0
5244,1,0.3967139720916748,0
5245,1,0.3967139720916748,0
5246,1,0.3967139720916748,0
5247,1,0.3967139720916748,0
5248,1,0.3967139720916748,0
5249,1,0.3967139720916748,0
5250,1,0.48158663511276245,1
5251,1,0.48158663511276245,0
5252,1,0.48158663511276245,0
5253,1,0.48158663511276245,0
5254,1,0.48158663511276245,0
5255,1,0.48158663511276245,0
5256,1,0.48158663511276245,0
5257,1,0.48158663511276245,0
5258,1,0.48158663511276245,0
5259,1,0.48158663511276245,0
5260,1,0.48158663511276245,0
5261,1,0.48158663511276245,0
5262,1,0.48158663511276245,0
5263,1,0.5024442076683044,1
5264,1,0.5024442076683044,0
5265,1,0.5024442076683044,0
5266,1,0.5024442076683044,0
5267,1,0.5024442076683044,0
5268,1,0.5024442076683044,0
5269,1,0.5024442076683044,0
5270,1,0.5024442076683044,0
5271,1,0.5024442076683044,0
5272,1,0.5024442076683044,0
5273,1,0.5024442076683044,0
5274,1,0.5024442076683044,0
5275,1,0.5024442076683044,0
5276,1,0.5024442076683044,0
5277,1,0.5024442076683044,0
5278,1,0.5024442076683044,0
5279,1,0.5024442076683044,0
5280,1,0.5544731020927429,1
5281,1,0.5544731020927429,0
5282,1,0.5544731020927429,0
5283,1,0.347173810005188,1
5284,1,0.42875173687934875,1
5285,1,0.42875173687934875,0
5286,1,0.42875173687934875,0
5287,1,0.42875173687934875,0
5288,1,0.42875173687934875,0
5289,1,0.42875173687934875,0
5290,1,0.42875173687934875,0
5291,1,0.42875173687934875,0
5292,1,0.42875173687934875,0
5293,1,0.42875173687934875,0
5294,1,0.42875173687934875,0
5295,1,0.42875173687934875,0
5296,1,0.42875173687934875,0
5297,1,0.42875173687934875,0
5298,1,0.42875173687934875,0
5299,1,0.42875173687934875,0
5300,1,0.42875173687934875,0
5301,1,0.42875173687934875,0
5302,1,0.42875173687934875,0
5303,1,0.42875173687934875,0
5304,1,0.42875173687934875,0
5305,1,0.42875173687934875,0
5306,1,0.42875173687934875,0
5307,1,0.42875173687934875,0
5308,1,0.42875173687934875,0
5309,1,0.42875173687934875,0
5310,1,0.4921591281890869,1
5311,1,0.4921591281890869,0
5312,1,0.4921591281890869,0
5313,1,0.4921591281890869,0
5314,1,0.4921591281890869,0
5315,1,0.4921591281890869,0
5316,1,0.4921591281890869,0
5317,1,0.4921591281890869,0
5318,1,0.4921591281890869,0
5319,1,0.4921591281890869,0
